UserRoleID,RoleID,UserID,CreatedDatetime,UpdatedBy,UpdatedDatetime,CreatedBy,FacilityID,IsDeleted
569,102,293,2018-06-01 14:39:13.669479+05:30,101,2018-08-27 13:42:59.405557+05:30,101,194,t
570,105,293,2018-06-01 14:39:13.669479+05:30,101,2018-08-27 13:42:59.405557+05:30,101,194,t
573,102,294,2018-06-01 14:41:10.494971+05:30,101,2018-08-27 13:42:59.405557+05:30,101,194,t
574,105,294,2018-06-01 14:41:10.494971+05:30,101,2018-08-27 13:42:59.405557+05:30,101,194,t
672,102,327,2018-08-27 13:44:39.812157+05:30,101,2018-08-27 13:44:39.812157+05:30,101,219,f
673,106,327,2018-08-27 13:44:39.812157+05:30,101,2018-08-27 13:44:39.812157+05:30,101,219,f
580,102,297,2018-06-01 16:43:43.961198+05:30,101,2018-08-27 13:45:03.64992+05:30,101,195,f
581,106,297,2018-06-01 16:43:43.961198+05:30,101,2018-08-27 13:45:03.64992+05:30,101,195,f
566,101,290,2018-06-01 14:37:23.856357+05:30,101,2018-08-27 13:48:22.195755+05:30,101,,t
674,101,328,2018-08-27 13:49:37.220591+05:30,101,2018-08-27 13:49:37.220591+05:30,101,,f
678,111,329,2018-08-27 14:02:20.973971+05:30,327,2018-08-27 14:02:20.973971+05:30,327,217,f
398,102,232,2018-05-24 18:00:52.136619+05:30,101,2018-08-28 03:25:21.037054+05:30,101,169,f
399,110,232,2018-05-24 18:00:52.136619+05:30,101,2018-08-28 03:25:21.037054+05:30,101,169,f
680,111,330,2018-08-28 11:45:43.112484+05:30,252,2018-08-28 11:45:43.112484+05:30,252,178,f
675,111,327,2018-08-27 13:54:37.68364+05:30,327,2018-08-28 11:56:25.307734+05:30,327,217,t
676,111,327,2018-08-27 13:58:34.488093+05:30,327,2018-08-28 11:56:25.307734+05:30,327,217,t
677,111,327,2018-08-27 14:00:41.329168+05:30,327,2018-08-28 11:56:25.307734+05:30,327,217,t
679,111,327,2018-08-27 14:16:42.041736+05:30,327,2018-08-28 11:56:25.307734+05:30,327,217,t
681,111,327,2018-08-28 11:56:09.230409+05:30,327,2018-08-28 11:56:25.307734+05:30,327,217,t
682,111,331,2018-08-28 11:56:25.307734+05:30,327,2018-08-28 11:56:25.307734+05:30,327,217,f
687,102,335,2018-08-28 17:20:34.1384+05:30,101,2018-08-28 17:20:34.1384+05:30,101,221,f
688,105,335,2018-08-28 17:20:34.1384+05:30,101,2018-08-28 17:20:34.1384+05:30,101,221,f
689,102,335,2018-08-28 17:21:08.709778+05:30,101,2018-08-28 17:21:08.709778+05:30,101,222,f
690,106,335,2018-08-28 17:21:08.709778+05:30,101,2018-08-28 17:21:08.709778+05:30,101,222,f
691,111,336,2018-08-29 09:57:59.361988+05:30,335,2018-08-29 09:57:59.361988+05:30,335,220,f
693,105,338,2018-08-29 12:29:04.732334+05:30,256,2018-08-29 12:29:04.732334+05:30,256,182,f
694,102,338,2018-08-29 12:29:04.732334+05:30,256,2018-08-29 12:29:04.732334+05:30,256,182,t
695,110,338,2018-08-29 12:29:04.732334+05:30,256,2018-08-29 12:29:04.732334+05:30,256,182,t
696,106,339,2018-08-29 12:33:34.548824+05:30,257,2018-08-29 12:33:34.548824+05:30,257,183,f
697,102,339,2018-08-29 12:33:34.548824+05:30,257,2018-08-29 12:33:34.548824+05:30,257,183,t
698,110,339,2018-08-29 12:33:34.548824+05:30,257,2018-08-29 12:33:34.548824+05:30,257,183,t
699,111,340,2018-08-29 20:45:11.362992+05:30,335,2018-08-29 20:45:11.362992+05:30,335,220,f
684,111,318,2018-08-28 14:49:35.098543+05:30,318,2018-08-30 11:24:47.615875+05:30,318,208,t
701,111,342,2018-08-30 11:24:47.615875+05:30,318,2018-08-30 11:24:47.615875+05:30,318,208,t
705,111,343,2018-08-30 11:52:31.98343+05:30,318,2018-08-30 11:52:52.415881+05:30,318,208,t
706,111,344,2018-08-30 11:52:52.415881+05:30,318,2018-08-30 11:52:52.415881+05:30,318,208,t
702,111,318,2018-08-30 11:38:09.255382+05:30,318,2018-08-30 11:55:04.629524+05:30,318,208,t
709,111,318,2018-08-30 11:56:38.367195+05:30,318,2018-08-30 12:00:24.712231+05:30,318,208,t
710,111,318,2018-08-30 11:57:12.753464+05:30,318,2018-08-30 12:00:24.712231+05:30,318,208,t
711,111,318,2018-08-30 11:57:27.591746+05:30,318,2018-08-30 12:00:24.712231+05:30,318,208,t
712,111,318,2018-08-30 11:57:52.688731+05:30,318,2018-08-30 12:00:24.712231+05:30,318,208,t
713,111,318,2018-08-30 11:58:50.453898+05:30,318,2018-08-30 12:00:24.712231+05:30,318,208,t
714,111,318,2018-08-30 11:59:54.300274+05:30,318,2018-08-30 12:00:24.712231+05:30,318,208,t
728,111,318,2018-08-30 14:42:36.857411+05:30,318,2018-08-30 14:42:36.857411+05:30,318,208,t
729,111,318,2018-08-30 14:43:01.730053+05:30,318,2018-08-30 14:43:01.730053+05:30,318,208,t
715,111,346,2018-08-30 12:00:24.712231+05:30,318,2018-08-30 12:00:24.712231+05:30,318,208,t
716,111,318,2018-08-30 12:01:34.621975+05:30,318,2018-08-30 12:01:34.621975+05:30,318,208,t
717,111,318,2018-08-30 12:07:17.739242+05:30,318,2018-08-30 12:07:17.739242+05:30,318,208,t
718,111,318,2018-08-30 12:09:38.624901+05:30,318,2018-08-30 12:09:38.624901+05:30,318,208,t
707,111,343,2018-08-30 11:53:59.756224+05:30,318,2018-08-30 12:29:23.101302+05:30,318,208,t
720,111,318,2018-08-30 12:24:16.383345+05:30,318,2018-08-30 12:24:16.383345+05:30,318,208,t
721,111,318,2018-08-30 12:27:08.538467+05:30,318,2018-08-30 12:27:08.538467+05:30,318,208,t
723,111,318,2018-08-30 12:31:58.940305+05:30,318,2018-08-30 12:31:58.940305+05:30,318,208,t
722,111,348,2018-08-30 12:29:23.101302+05:30,318,2018-08-30 12:29:23.101302+05:30,318,208,t
724,111,343,2018-08-30 12:34:00.223391+05:30,318,2018-08-30 12:34:00.223391+05:30,318,208,t
708,111,345,2018-08-30 11:55:04.629524+05:30,318,2018-08-30 11:55:04.629524+05:30,318,208,t
727,111,350,2018-08-30 12:44:15.769589+05:30,318,2018-08-30 12:44:15.769589+05:30,318,208,t
636,102,318,2018-08-23 12:15:39.966573+05:30,101,2018-08-30 14:44:24.331029+05:30,101,208,f
719,111,347,2018-08-30 12:20:42.625115+05:30,318,2018-08-30 12:20:42.625115+05:30,318,208,t
700,111,341,2018-08-30 09:10:32.029326+05:30,318,2018-08-30 09:10:32.029326+05:30,318,208,t
703,102,343,2018-08-30 11:42:51.777976+05:30,101,2018-08-31 09:54:26.326427+05:30,101,223,f
704,110,343,2018-08-30 11:42:51.777976+05:30,101,2018-08-31 09:54:26.326427+05:30,101,223,f
637,110,318,2018-08-23 12:15:39.966573+05:30,101,2018-08-30 14:44:24.331029+05:30,101,208,f
730,111,318,2018-08-30 14:56:59.968173+05:30,318,2018-08-30 14:56:59.968173+05:30,318,208,t
731,111,318,2018-08-30 14:58:55.769353+05:30,318,2018-08-30 14:59:32.027074+05:30,318,208,t
732,111,352,2018-08-30 14:59:32.027074+05:30,318,2018-08-30 15:00:20.235516+05:30,318,208,t
733,111,318,2018-08-30 15:00:20.235516+05:30,318,2018-08-30 15:00:20.235516+05:30,318,208,f
725,111,349,2018-08-30 12:37:54.47072+05:30,318,2018-08-30 12:37:54.47072+05:30,318,208,t
683,111,332,2018-08-28 14:28:26.877137+05:30,318,2018-08-28 14:28:26.877137+05:30,318,208,t
741,111,356,2018-08-30 15:36:39.727264+05:30,356,2018-08-30 15:37:55.435093+05:30,356,224,t
743,111,360,2018-08-30 15:37:35.753703+05:30,356,2018-08-30 15:38:25.327639+05:30,356,224,t
746,111,362,2018-08-30 15:38:39.591861+05:30,356,2018-08-30 15:38:39.591861+05:30,356,224,t
744,111,361,2018-08-30 15:37:55.435093+05:30,356,2018-08-30 15:37:55.435093+05:30,356,224,t
738,102,356,2018-08-30 15:31:33.566708+05:30,101,2018-08-31 10:15:15.880453+05:30,101,224,f
739,110,356,2018-08-30 15:31:33.566708+05:30,101,2018-08-31 10:15:15.880453+05:30,101,224,f
692,111,337,2018-08-29 10:50:06.131888+05:30,318,2018-08-29 10:50:06.131888+05:30,318,208,t
726,111,343,2018-08-30 12:39:03.349963+05:30,318,2018-08-30 12:39:03.349963+05:30,318,208,t
734,111,353,2018-08-30 15:17:16.98206+05:30,343,2018-08-30 15:18:09.734862+05:30,343,223,t
735,111,343,2018-08-30 15:18:09.734862+05:30,343,2018-08-30 15:18:09.734862+05:30,343,223,f
736,111,354,2018-08-30 15:26:13.49808+05:30,343,2018-08-30 15:26:13.49808+05:30,343,223,f
798,111,378,2018-08-31 14:44:29.451293+05:30,111,2018-08-31 14:44:29.451293+05:30,111,107,f
799,111,378,2018-08-31 14:45:16.492998+05:30,111,2018-08-31 14:45:16.492998+05:30,111,107,f
740,111,357,2018-08-30 15:35:36.534773+05:30,356,2018-08-30 15:36:39.727264+05:30,356,224,t
742,111,356,2018-08-30 15:36:49.17219+05:30,356,2018-08-30 15:37:55.435093+05:30,356,224,t
745,111,356,2018-08-30 15:38:25.327639+05:30,356,2018-08-30 15:38:39.591861+05:30,356,224,t
747,111,363,2018-08-30 15:41:52.725249+05:30,356,2018-08-30 15:43:25.183584+05:30,356,224,t
748,111,356,2018-08-30 15:43:25.183584+05:30,356,2018-08-30 15:43:44.556432+05:30,356,224,t
749,111,356,2018-08-30 15:43:35.101972+05:30,356,2018-08-30 15:43:44.556432+05:30,356,224,t
750,111,364,2018-08-30 15:43:44.556432+05:30,356,2018-08-30 15:43:44.556432+05:30,356,224,t
800,111,378,2018-08-31 14:45:44.903504+05:30,111,2018-08-31 14:45:44.903504+05:30,111,107,f
751,111,356,2018-08-30 15:52:36.230024+05:30,356,2018-08-30 15:52:36.230024+05:30,356,224,t
752,111,356,2018-08-30 15:53:36.886451+05:30,356,2018-08-30 15:53:36.886451+05:30,356,224,t
753,111,356,2018-08-30 15:55:06.653795+05:30,356,2018-08-30 15:55:06.653795+05:30,356,224,t
754,111,356,2018-08-30 15:55:15.624498+05:30,356,2018-08-30 15:55:15.624498+05:30,356,224,t
737,111,355,2018-08-30 15:29:41.794081+05:30,343,2018-08-30 16:00:16.390619+05:30,343,223,t
755,111,356,2018-08-30 16:00:16.390619+05:30,343,2018-08-30 16:02:09.532269+05:30,343,223,t
756,111,356,2018-08-30 16:00:33.189137+05:30,343,2018-08-30 16:02:09.532269+05:30,343,223,t
757,111,366,2018-08-30 16:02:09.532269+05:30,343,2018-08-30 16:02:09.532269+05:30,343,223,f
758,111,356,2018-08-30 16:04:53.97178+05:30,343,2018-08-30 16:04:53.97178+05:30,343,223,f
759,111,367,2018-08-30 17:39:52.752701+05:30,111,2018-08-30 17:39:52.752701+05:30,111,169,f
760,111,367,2018-08-30 17:41:32.017462+05:30,111,2018-08-30 17:41:32.017462+05:30,111,169,f
761,111,367,2018-08-30 18:12:48.796922+05:30,111,2018-08-30 18:12:48.796922+05:30,111,169,f
762,111,367,2018-08-30 18:19:23.488708+05:30,111,2018-08-30 18:19:23.488708+05:30,111,169,f
763,111,367,2018-08-30 18:21:57.717561+05:30,111,2018-08-30 18:21:57.717561+05:30,111,169,f
764,111,367,2018-08-30 18:22:34.369919+05:30,111,2018-08-30 18:22:34.369919+05:30,111,169,f
765,102,318,2018-08-31 09:54:26.326427+05:30,101,2018-08-31 09:54:26.326427+05:30,101,223,f
766,102,318,2018-08-31 10:15:15.880453+05:30,101,2018-08-31 10:15:15.880453+05:30,101,224,f
771,102,318,2018-08-31 10:30:28.633401+05:30,101,2018-08-31 10:30:28.633401+05:30,101,227,f
772,105,318,2018-08-31 10:30:28.633401+05:30,101,2018-08-31 10:30:28.633401+05:30,101,227,f
773,102,318,2018-08-31 10:36:00.472538+05:30,101,2018-08-31 10:36:00.472538+05:30,101,228,f
774,105,318,2018-08-31 10:36:00.472538+05:30,101,2018-08-31 10:36:00.472538+05:30,101,228,f
775,111,368,2018-08-31 10:55:55.208147+05:30,111,2018-08-31 10:55:55.208147+05:30,111,107,f
776,111,368,2018-08-31 10:56:27.296553+05:30,111,2018-08-31 10:56:27.296553+05:30,111,107,f
777,111,369,2018-08-31 10:57:43.567069+05:30,111,2018-08-31 10:57:43.567069+05:30,111,107,f
778,111,369,2018-08-31 10:59:20.926737+05:30,111,2018-08-31 10:59:20.926737+05:30,111,107,f
779,111,370,2018-08-31 11:01:49.008087+05:30,111,2018-08-31 11:01:49.008087+05:30,111,169,f
780,111,370,2018-08-31 11:02:04.115137+05:30,111,2018-08-31 11:02:04.115137+05:30,111,169,f
781,111,371,2018-08-31 11:06:32.087133+05:30,111,2018-08-31 11:24:31.832573+05:30,111,169,t
782,111,371,2018-08-31 11:07:34.094147+05:30,111,2018-08-31 11:24:31.832573+05:30,111,169,t
783,111,371,2018-08-31 11:23:21.794021+05:30,111,2018-08-31 11:24:31.832573+05:30,111,169,t
784,111,372,2018-08-31 11:24:31.832573+05:30,111,2018-08-31 11:24:31.832573+05:30,111,169,f
785,111,373,2018-08-31 11:27:06.195693+05:30,111,2018-08-31 11:27:06.195693+05:30,111,107,f
786,111,373,2018-08-31 11:33:35.594995+05:30,111,2018-08-31 11:33:35.594995+05:30,111,107,f
787,111,374,2018-08-31 11:34:45.94161+05:30,111,2018-08-31 11:34:45.94161+05:30,111,107,f
788,111,375,2018-08-31 12:17:31.065196+05:30,111,2018-08-31 12:17:31.065196+05:30,111,107,f
789,111,375,2018-08-31 12:19:05.286085+05:30,111,2018-08-31 12:19:05.286085+05:30,111,107,f
790,111,376,2018-08-31 12:26:02.957691+05:30,111,2018-08-31 12:26:02.957691+05:30,111,107,f
791,111,376,2018-08-31 12:27:42.422345+05:30,111,2018-08-31 12:27:42.422345+05:30,111,107,f
792,111,376,2018-08-31 12:28:02.551544+05:30,111,2018-08-31 12:28:02.551544+05:30,111,107,f
793,111,376,2018-08-31 12:29:19.891556+05:30,111,2018-08-31 12:29:19.891556+05:30,111,107,f
794,111,376,2018-08-31 12:30:11.535755+05:30,111,2018-08-31 12:30:11.535755+05:30,111,107,f
795,111,377,2018-08-31 12:34:17.956936+05:30,111,2018-08-31 12:34:17.956936+05:30,111,107,f
796,111,377,2018-08-31 12:38:44.524481+05:30,111,2018-08-31 12:38:44.524481+05:30,111,107,f
797,111,377,2018-08-31 12:40:14.396577+05:30,111,2018-08-31 12:40:14.396577+05:30,111,107,f
801,111,378,2018-08-31 14:47:03.746541+05:30,111,2018-08-31 14:47:03.746541+05:30,111,107,f
802,111,378,2018-08-31 14:50:16.262933+05:30,111,2018-08-31 14:50:16.262933+05:30,111,107,f
803,111,378,2018-08-31 14:59:09.062733+05:30,111,2018-08-31 14:59:09.062733+05:30,111,107,f
807,111,380,2018-08-31 15:34:56.98634+05:30,356,2018-08-31 15:34:56.98634+05:30,356,224,f
808,111,380,2018-08-31 15:39:17.549347+05:30,356,2018-08-31 15:39:17.549347+05:30,356,224,f
809,111,380,2018-08-31 15:40:16.737145+05:30,356,2018-08-31 15:40:16.737145+05:30,356,224,f
810,111,380,2018-08-31 15:40:33.21346+05:30,356,2018-08-31 15:40:33.21346+05:30,356,224,f
812,111,331,2018-08-31 16:01:35.045594+05:30,327,2018-08-31 16:01:35.045594+05:30,327,217,f
813,105,161,2018-08-31 17:25:26.739737+05:30,254,2018-08-31 17:25:40.465512+05:30,254,180,f
814,102,161,2018-08-31 17:25:26.739737+05:30,254,2018-08-31 17:25:40.465512+05:30,254,180,t
811,111,381,2018-08-31 15:57:14.786865+05:30,356,2018-09-03 17:31:56.062082+05:30,356,224,t
804,111,379,2018-08-31 15:30:59.050078+05:30,356,2018-08-31 15:30:59.050078+05:30,356,224,t
805,111,379,2018-08-31 15:31:33.687443+05:30,356,2018-08-31 15:31:33.687443+05:30,356,224,t
806,111,379,2018-08-31 15:32:17.159235+05:30,356,2018-08-31 15:32:17.159235+05:30,356,224,t
767,102,318,2018-08-31 10:25:16.623926+05:30,101,2018-09-14 11:05:01.364846+05:30,101,225,f
768,106,318,2018-08-31 10:25:16.623926+05:30,101,2018-09-14 11:05:01.364846+05:30,101,225,f
769,102,318,2018-08-31 10:26:33.126165+05:30,101,2018-09-14 11:10:06.23278+05:30,101,226,f
815,110,161,2018-08-31 17:25:26.739737+05:30,254,2018-08-31 17:25:40.465512+05:30,254,180,t
816,106,382,2018-08-31 17:31:32.262545+05:30,259,2018-08-31 17:32:02.659193+05:30,259,185,f
817,102,382,2018-08-31 17:31:32.262545+05:30,259,2018-08-31 17:32:02.659193+05:30,259,185,f
818,110,382,2018-08-31 17:31:32.262545+05:30,259,2018-08-31 17:32:02.659193+05:30,259,185,t
819,102,317,2018-09-01 00:51:36.05601+05:30,101,2018-09-01 00:51:36.05601+05:30,101,192,f
820,106,317,2018-09-01 00:51:36.05601+05:30,101,2018-09-01 00:51:36.05601+05:30,101,192,f
821,102,317,2018-09-01 00:56:52.435017+05:30,101,2018-09-01 00:56:52.435017+05:30,101,204,f
822,106,317,2018-09-01 00:56:52.435017+05:30,101,2018-09-01 00:56:52.435017+05:30,101,204,f
825,102,124,2018-09-01 01:02:04.46928+05:30,101,2018-09-01 01:02:04.46928+05:30,101,229,f
826,106,124,2018-09-01 01:02:04.46928+05:30,101,2018-09-01 01:02:04.46928+05:30,101,229,f
823,102,317,2018-09-01 01:00:39.285914+05:30,101,2018-09-01 01:02:04.46928+05:30,101,229,t
824,106,317,2018-09-01 01:00:39.285914+05:30,101,2018-09-01 01:02:04.46928+05:30,101,229,t
862,102,406,2018-09-03 17:15:00.573378+05:30,101,2018-09-03 17:15:00.573378+05:30,101,244,f
863,105,406,2018-09-03 17:15:00.573378+05:30,101,2018-09-03 17:15:00.573378+05:30,101,244,f
829,103,390,2018-09-03 12:40:20.980368+05:30,111,2018-09-03 12:40:20.980368+05:30,111,107,f
830,102,390,2018-09-03 12:40:20.980368+05:30,111,2018-09-03 12:40:20.980368+05:30,111,107,t
831,110,390,2018-09-03 12:40:20.980368+05:30,111,2018-09-03 12:40:20.980368+05:30,111,107,t
827,102,383,2018-09-03 11:24:54.458499+05:30,101,2018-09-03 12:46:04.799378+05:30,101,230,t
828,110,383,2018-09-03 11:24:54.458499+05:30,101,2018-09-03 12:46:04.799378+05:30,101,230,t
836,111,395,2018-09-03 14:34:06.135744+05:30,356,2018-09-03 14:35:34.541991+05:30,356,224,t
837,111,396,2018-09-03 14:35:34.541991+05:30,356,2018-09-03 14:35:48.231914+05:30,356,224,t
839,111,394,2018-09-03 14:40:38.78965+05:30,394,2018-09-03 14:44:43.745437+05:30,394,240,t
840,111,394,2018-09-03 14:41:24.087974+05:30,394,2018-09-03 14:44:43.745437+05:30,394,240,t
838,111,397,2018-09-03 14:35:48.231914+05:30,356,2018-09-03 14:46:25.028428+05:30,356,224,t
843,111,394,2018-09-03 14:46:25.028428+05:30,356,2018-09-03 14:47:06.955975+05:30,356,224,t
841,111,398,2018-09-03 14:44:43.745437+05:30,394,2018-09-03 14:49:34.51151+05:30,394,240,t
842,111,398,2018-09-03 14:44:51.309594+05:30,394,2018-09-03 14:49:34.51151+05:30,394,240,t
845,111,394,2018-09-03 14:49:34.51151+05:30,394,2018-09-03 14:53:46.613354+05:30,394,240,t
846,111,394,2018-09-03 14:49:45.66844+05:30,394,2018-09-03 14:53:46.613354+05:30,394,240,t
844,111,399,2018-09-03 14:47:06.955975+05:30,356,2018-09-03 14:55:29.981414+05:30,356,224,t
848,111,394,2018-09-03 14:55:29.981414+05:30,356,2018-09-03 14:55:46.795385+05:30,356,224,t
847,111,400,2018-09-03 14:53:46.613354+05:30,394,2018-09-03 14:57:07.756153+05:30,394,240,t
850,111,394,2018-09-03 14:57:07.756153+05:30,394,2018-09-03 14:57:22.473116+05:30,394,240,t
849,111,401,2018-09-03 14:55:46.795385+05:30,356,2018-09-03 14:58:16.63552+05:30,356,224,t
852,111,394,2018-09-03 14:58:16.63552+05:30,356,2018-09-03 16:06:12.659747+05:30,356,224,t
855,111,403,2018-09-03 16:06:12.659747+05:30,356,2018-09-03 16:07:05.5104+05:30,356,224,t
856,111,394,2018-09-03 16:07:05.5104+05:30,356,2018-09-03 16:09:08.693485+05:30,356,224,t
857,111,404,2018-09-03 16:09:08.693485+05:30,356,2018-09-03 17:19:50.613325+05:30,356,224,t
864,111,405,2018-09-03 17:19:50.613325+05:30,356,2018-09-03 17:21:07.409941+05:30,356,224,t
865,111,406,2018-09-03 17:21:07.409941+05:30,356,2018-09-03 17:26:05.818587+05:30,356,224,t
866,111,406,2018-09-03 17:23:00.526098+05:30,356,2018-09-03 17:26:05.818587+05:30,356,224,t
868,111,407,2018-09-03 17:26:05.818587+05:30,356,2018-09-03 17:26:05.818587+05:30,356,224,f
869,111,406,2018-09-03 17:27:51.426669+05:30,356,2018-09-03 17:30:49.973486+05:30,356,224,t
870,111,406,2018-09-03 17:28:00.382608+05:30,356,2018-09-03 17:30:49.973486+05:30,356,224,t
872,111,409,2018-09-03 17:31:56.062082+05:30,356,2018-09-03 17:32:16.861823+05:30,356,224,t
873,111,406,2018-09-03 17:32:16.861823+05:30,356,2018-09-03 17:32:26.779597+05:30,356,224,t
851,111,402,2018-09-03 14:57:22.473116+05:30,394,2018-09-03 17:35:36.535007+05:30,394,240,t
875,111,406,2018-09-03 17:35:36.535007+05:30,394,2018-09-03 17:35:52.22523+05:30,394,240,t
867,111,405,2018-09-03 17:25:24.221875+05:30,356,2018-09-03 17:50:16.364344+05:30,356,224,t
880,102,413,2018-09-03 19:05:54.757209+05:30,101,2018-09-03 20:06:01.580271+05:30,101,245,t
881,110,414,2018-09-03 19:05:54.757209+05:30,101,2018-09-03 20:06:01.580271+05:30,101,245,t
853,102,288,2018-09-03 15:32:41.633387+05:30,101,2018-09-03 20:06:06.049239+05:30,101,241,t
854,110,124,2018-09-03 15:32:41.633387+05:30,101,2018-09-03 20:06:06.049239+05:30,101,241,t
882,102,415,2018-09-03 20:10:35.143906+05:30,101,2018-09-03 20:10:35.143906+05:30,101,246,f
883,110,415,2018-09-03 20:10:35.143906+05:30,101,2018-09-03 20:10:35.143906+05:30,101,246,f
879,111,406,2018-09-03 17:53:50.249434+05:30,394,2018-09-04 10:35:20.738669+05:30,394,240,t
885,111,406,2018-09-04 10:38:23.749694+05:30,356,2018-09-04 10:56:23.244935+05:30,356,224,t
886,111,406,2018-09-04 10:42:19.530433+05:30,356,2018-09-04 10:56:23.244935+05:30,356,224,t
887,111,406,2018-09-04 10:46:20.046845+05:30,356,2018-09-04 10:56:23.244935+05:30,356,224,t
888,111,406,2018-09-04 10:47:55.7354+05:30,356,2018-09-04 10:56:23.244935+05:30,356,224,t
894,111,420,2018-09-04 11:24:20.256839+05:30,356,2018-09-04 11:24:20.256839+05:30,356,224,t
877,111,412,2018-09-03 17:50:16.364344+05:30,356,2018-09-03 17:50:16.364344+05:30,356,224,t
871,111,408,2018-09-03 17:30:49.973486+05:30,356,2018-09-03 17:30:49.973486+05:30,356,224,t
897,111,421,2018-09-04 11:42:38.545879+05:30,394,2018-09-04 15:47:37.424701+05:30,394,240,t
860,102,405,2018-09-03 15:52:08.108068+05:30,101,2018-09-14 11:16:46.802627+05:30,101,243,f
861,106,405,2018-09-03 15:52:08.108068+05:30,101,2018-09-14 11:16:46.802627+05:30,101,243,f
889,111,393,2018-09-04 10:56:23.244935+05:30,356,2018-09-04 10:57:25.586342+05:30,356,224,t
890,111,393,2018-09-04 10:56:53.83443+05:30,356,2018-09-04 10:57:25.586342+05:30,356,224,t
891,111,418,2018-09-04 10:57:25.586342+05:30,356,2018-09-04 10:57:25.586342+05:30,356,224,f
892,111,419,2018-09-04 10:59:52.72116+05:30,393,2018-09-04 11:00:36.042266+05:30,393,239,t
893,111,393,2018-09-04 11:00:36.042266+05:30,393,2018-09-04 11:00:36.042266+05:30,393,239,t
895,111,420,2018-09-04 11:24:54.463458+05:30,356,2018-09-04 11:24:54.463458+05:30,356,224,t
874,111,410,2018-09-03 17:32:26.779597+05:30,356,2018-09-03 17:32:26.779597+05:30,356,224,t
899,111,393,2018-09-04 15:23:05.945985+05:30,356,2018-09-04 15:23:05.945985+05:30,356,224,f
900,102,421,2018-09-04 15:36:57.754886+05:30,101,2018-09-04 15:37:18.874799+05:30,101,247,f
901,110,421,2018-09-04 15:36:57.754886+05:30,101,2018-09-04 15:37:18.874799+05:30,101,247,f
896,111,421,2018-09-04 11:41:41.704166+05:30,394,2018-09-04 15:47:37.424701+05:30,394,240,t
898,111,421,2018-09-04 11:52:52.760435+05:30,394,2018-09-04 15:47:37.424701+05:30,394,240,t
906,111,423,2018-09-05 10:35:51.673477+05:30,356,2018-09-05 10:38:02.788263+05:30,356,224,t
907,111,423,2018-09-05 10:37:09.771345+05:30,356,2018-09-05 10:38:02.788263+05:30,356,224,t
909,111,425,2018-09-05 10:39:12.481998+05:30,356,2018-09-05 10:40:16.867317+05:30,356,224,t
910,111,425,2018-09-05 10:39:27.894171+05:30,356,2018-09-05 10:40:16.867317+05:30,356,224,t
911,111,425,2018-09-05 10:39:53.021298+05:30,356,2018-09-05 10:40:16.867317+05:30,356,224,t
912,111,425,2018-09-05 10:40:05.175039+05:30,356,2018-09-05 10:40:16.867317+05:30,356,224,t
913,111,426,2018-09-05 10:40:16.867317+05:30,356,2018-09-05 10:40:16.867317+05:30,356,224,f
914,111,427,2018-09-05 10:41:14.944135+05:30,356,2018-09-05 10:41:31.255996+05:30,356,224,t
915,111,428,2018-09-05 10:41:31.255996+05:30,356,2018-09-05 10:41:31.255996+05:30,356,224,f
902,111,422,2018-09-04 15:47:37.424701+05:30,394,2018-09-05 10:50:11.256052+05:30,394,240,t
903,111,421,2018-09-04 15:55:33.696939+05:30,394,2018-09-05 14:41:00.224921+05:30,394,240,t
918,111,421,2018-09-05 14:42:38.464538+05:30,253,2018-09-05 14:47:47.832816+05:30,253,179,t
919,111,421,2018-09-05 14:43:17.068196+05:30,253,2018-09-05 14:47:47.832816+05:30,253,179,t
920,111,430,2018-09-05 14:47:47.832816+05:30,253,2018-09-05 14:47:47.832816+05:30,253,179,f
921,111,431,2018-09-05 14:51:08.949199+05:30,253,2018-09-05 14:51:44.988234+05:30,253,179,t
922,111,432,2018-09-05 14:51:44.988234+05:30,253,2018-09-05 14:51:44.988234+05:30,253,179,f
923,111,432,2018-09-05 14:56:39.391268+05:30,253,2018-09-05 14:56:39.391268+05:30,253,179,f
924,111,432,2018-09-05 14:58:46.061368+05:30,253,2018-09-05 14:58:46.061368+05:30,253,179,f
908,111,424,2018-09-05 10:38:02.788263+05:30,356,2018-09-05 15:46:05.670439+05:30,356,224,t
925,111,424,2018-09-05 15:45:10.479527+05:30,356,2018-09-05 15:46:05.670439+05:30,356,224,t
926,111,424,2018-09-05 15:45:25.499967+05:30,356,2018-09-05 15:46:05.670439+05:30,356,224,t
927,111,424,2018-09-05 15:45:47.932521+05:30,356,2018-09-05 15:46:05.670439+05:30,356,224,t
928,111,433,2018-09-05 15:46:05.670439+05:30,356,2018-09-05 15:46:05.670439+05:30,356,224,t
929,111,424,2018-09-05 15:47:34.477392+05:30,356,2018-09-05 15:48:41.731485+05:30,356,224,t
930,111,424,2018-09-05 15:47:56.530377+05:30,356,2018-09-05 15:48:41.731485+05:30,356,224,t
931,111,424,2018-09-05 15:48:13.017015+05:30,356,2018-09-05 15:48:41.731485+05:30,356,224,t
932,111,424,2018-09-05 15:48:31.280629+05:30,356,2018-09-05 15:48:41.731485+05:30,356,224,t
933,111,434,2018-09-05 15:48:41.731485+05:30,356,2018-09-05 15:51:05.658976+05:30,356,224,t
934,111,434,2018-09-05 15:50:28.945556+05:30,356,2018-09-05 15:51:05.658976+05:30,356,224,t
